annotation_id,annotation_name,size,linkout,date_download,annotation_description,go_download_link
R-MMU-196849,Metabolism of water-soluble vitamins and cofactors,110,https://reactome.org/PathwayBrowser/#/R-MMU-196849,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-196854,Metabolism of vitamins and cofactors,170,https://reactome.org/PathwayBrowser/#/R-MMU-196854,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-2187338,Visual phototransduction,90,https://reactome.org/PathwayBrowser/#/R-MMU-2187338,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-6806667,Metabolism of fat-soluble vitamins,47,https://reactome.org/PathwayBrowser/#/R-MMU-6806667,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-8856825,Cargo recognition for clathrin-mediated endocytosis,101,https://reactome.org/PathwayBrowser/#/R-MMU-8856825,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-8856828,Clathrin-mediated endocytosis,140,https://reactome.org/PathwayBrowser/#/R-MMU-8856828,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-975634,Retinoid metabolism and transport,43,https://reactome.org/PathwayBrowser/#/R-MMU-975634,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-9758890,Transport of RCbl within the body,6,https://reactome.org/PathwayBrowser/#/R-MMU-9758890,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-351143,Agmatine biosynthesis,2,https://reactome.org/PathwayBrowser/#/R-MMU-351143,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-351202,Metabolism of polyamines,58,https://reactome.org/PathwayBrowser/#/R-MMU-351202,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-1630316,Glycosaminoglycan metabolism,121,https://reactome.org/PathwayBrowser/#/R-MMU-1630316,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-1638091,Heparan sulfate/heparin (HS-GAG) metabolism,53,https://reactome.org/PathwayBrowser/#/R-MMU-1638091,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-1793185,Chondroitin sulfate/dermatan sulfate metabolism,49,https://reactome.org/PathwayBrowser/#/R-MMU-1793185,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-1971475,A tetrasaccharide linker sequence is required for GAG synthesis,25,https://reactome.org/PathwayBrowser/#/R-MMU-1971475,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-2022928,HS-GAG biosynthesis,29,https://reactome.org/PathwayBrowser/#/R-MMU-2022928,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-2024096,HS-GAG degradation,21,https://reactome.org/PathwayBrowser/#/R-MMU-2024096,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-389661,Glyoxylate metabolism and glycine degradation,30,https://reactome.org/PathwayBrowser/#/R-MMU-389661,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-8953750,Transcriptional Regulation by E2F6,25,https://reactome.org/PathwayBrowser/#/R-MMU-8953750,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-947581,Molybdenum cofactor biosynthesis,5,https://reactome.org/PathwayBrowser/#/R-MMU-947581,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-3214858,RMTs methylate histone arginines,48,https://reactome.org/PathwayBrowser/#/R-MMU-3214858,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-2682334,EPH-Ephrin signaling,68,https://reactome.org/PathwayBrowser/#/R-MMU-2682334,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-3928662,EPHB-mediated forward signaling,38,https://reactome.org/PathwayBrowser/#/R-MMU-3928662,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-5687128,MAPK6/MAPK4 signaling,74,https://reactome.org/PathwayBrowser/#/R-MMU-5687128,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-9013408,RHOG GTPase cycle,74,https://reactome.org/PathwayBrowser/#/R-MMU-9013408,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-3214815,HDACs deacetylate histones,24,https://reactome.org/PathwayBrowser/#/R-MMU-3214815,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-9696270,RND2 GTPase cycle,43,https://reactome.org/PathwayBrowser/#/R-MMU-9696270,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-156590,Glutathione conjugation,37,https://reactome.org/PathwayBrowser/#/R-MMU-156590,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-5423646,Aflatoxin activation and detoxification,19,https://reactome.org/PathwayBrowser/#/R-MMU-5423646,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-212165,Epigenetic regulation of gene expression,118,https://reactome.org/PathwayBrowser/#/R-MMU-212165,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-3214847,HATs acetylate histones,45,https://reactome.org/PathwayBrowser/#/R-MMU-3214847,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-9772755,Formation of WDR5-containing histone-modifying complexes,40,https://reactome.org/PathwayBrowser/#/R-MMU-9772755,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),121,https://reactome.org/PathwayBrowser/#/R-MMU-381426,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-8957275,Post-translational protein phosphorylation,115,https://reactome.org/PathwayBrowser/#/R-MMU-8957275,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-15869,Metabolism of nucleotides,96,https://reactome.org/PathwayBrowser/#/R-MMU-15869,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-73621,Pyrimidine catabolism,11,https://reactome.org/PathwayBrowser/#/R-MMU-73621,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-74259,Purine catabolism,18,https://reactome.org/PathwayBrowser/#/R-MMU-74259,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-8956319,Nucleotide catabolism,35,https://reactome.org/PathwayBrowser/#/R-MMU-8956319,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-199992,trans-Golgi Network Vesicle Budding,71,https://reactome.org/PathwayBrowser/#/R-MMU-199992,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-432722,Golgi Associated Vesicle Biogenesis,55,https://reactome.org/PathwayBrowser/#/R-MMU-432722,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-111885,Opioid Signalling,73,https://reactome.org/PathwayBrowser/#/R-MMU-111885,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-112040,G-protein mediated events,41,https://reactome.org/PathwayBrowser/#/R-MMU-112040,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-112043,PLC beta mediated events,36,https://reactome.org/PathwayBrowser/#/R-MMU-112043,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-163685,Integration of energy metabolism,79,https://reactome.org/PathwayBrowser/#/R-MMU-163685,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-397795,G-protein beta:gamma signalling,32,https://reactome.org/PathwayBrowser/#/R-MMU-397795,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-399997,Acetylcholine regulates insulin secretion,9,https://reactome.org/PathwayBrowser/#/R-MMU-399997,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-400451,Free fatty acids regulate insulin secretion,11,https://reactome.org/PathwayBrowser/#/R-MMU-400451,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-4086398,Ca2+ pathway,44,https://reactome.org/PathwayBrowser/#/R-MMU-4086398,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-418217,G beta:gamma signalling through PLC beta,20,https://reactome.org/PathwayBrowser/#/R-MMU-418217,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-418594,G alpha (i) signalling events,278,https://reactome.org/PathwayBrowser/#/R-MMU-418594,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-422356,Regulation of insulin secretion,62,https://reactome.org/PathwayBrowser/#/R-MMU-422356,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-434316,Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion,8,https://reactome.org/PathwayBrowser/#/R-MMU-434316,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-451326,Activation of kainate receptors upon glutamate binding,30,https://reactome.org/PathwayBrowser/#/R-MMU-451326,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-500657,Presynaptic function of Kainate receptors,21,https://reactome.org/PathwayBrowser/#/R-MMU-500657,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-373076,Class A/1 (Rhodopsin-like receptors),316,https://reactome.org/PathwayBrowser/#/R-MMU-373076,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-375276,Peptide ligand-binding receptors,187,https://reactome.org/PathwayBrowser/#/R-MMU-375276,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-444473,Formyl peptide receptors bind formyl peptides and many other ligands,12,https://reactome.org/PathwayBrowser/#/R-MMU-444473,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-500792,GPCR ligand binding,405,https://reactome.org/PathwayBrowser/#/R-MMU-500792,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-8851680,Butyrophilin (BTN) family interactions,8,https://reactome.org/PathwayBrowser/#/R-MMU-8851680,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-1442490,Collagen degradation,57,https://reactome.org/PathwayBrowser/#/R-MMU-1442490,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-1474228,Degradation of the extracellular matrix,111,https://reactome.org/PathwayBrowser/#/R-MMU-1474228,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-156581,Methylation,14,https://reactome.org/PathwayBrowser/#/R-MMU-156581,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-1614635,Sulfur amino acid metabolism,24,https://reactome.org/PathwayBrowser/#/R-MMU-1614635,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-9013407,RHOH GTPase cycle,36,https://reactome.org/PathwayBrowser/#/R-MMU-9013407,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-9759218,Cobalamin (Cbl) metabolism,7,https://reactome.org/PathwayBrowser/#/R-MMU-9759218,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-1300645,Acrosome Reaction and Sperm:Oocyte Membrane Binding,6,https://reactome.org/PathwayBrowser/#/R-MMU-1300645,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-9013420,RHOU GTPase cycle,39,https://reactome.org/PathwayBrowser/#/R-MMU-9013420,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-1483213,Synthesis of PE,12,https://reactome.org/PathwayBrowser/#/R-MMU-1483213,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-196807,Nicotinate metabolism,31,https://reactome.org/PathwayBrowser/#/R-MMU-196807,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-197264,Nicotinamide salvaging,19,https://reactome.org/PathwayBrowser/#/R-MMU-197264,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-9634600,"Regulation of glycolysis by fructose 2,6-bisphosphate metabolism",4,https://reactome.org/PathwayBrowser/#/R-MMU-9634600,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-1236974,ER-Phagosome pathway,39,https://reactome.org/PathwayBrowser/#/R-MMU-1236974,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-1236975,Antigen processing-Cross presentation,96,https://reactome.org/PathwayBrowser/#/R-MMU-1236975,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-1236977,Endosomal/Vacuolar pathway,30,https://reactome.org/PathwayBrowser/#/R-MMU-1236977,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-983170,"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",46,https://reactome.org/PathwayBrowser/#/R-MMU-983170,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-1237044,Erythrocytes take up carbon dioxide and release oxygen,12,https://reactome.org/PathwayBrowser/#/R-MMU-1237044,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-1247673,Erythrocytes take up oxygen and release carbon dioxide,8,https://reactome.org/PathwayBrowser/#/R-MMU-1247673,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-1480926,O2/CO2 exchange in erythrocytes,12,https://reactome.org/PathwayBrowser/#/R-MMU-1480926,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-9707564,Cytoprotection by HMOX1,54,https://reactome.org/PathwayBrowser/#/R-MMU-9707564,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-9707616,Heme signaling,11,https://reactome.org/PathwayBrowser/#/R-MMU-9707616,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-9711123,Cellular response to chemical stress,160,https://reactome.org/PathwayBrowser/#/R-MMU-9711123,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-6804758,Regulation of TP53 Activity through Acetylation,30,https://reactome.org/PathwayBrowser/#/R-MMU-6804758,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-6807070,PTEN Regulation,113,https://reactome.org/PathwayBrowser/#/R-MMU-6807070,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-73762,RNA Polymerase I Transcription Initiation,44,https://reactome.org/PathwayBrowser/#/R-MMU-73762,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-73854,RNA Polymerase I Promoter Clearance,45,https://reactome.org/PathwayBrowser/#/R-MMU-73854,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-73864,RNA Polymerase I Transcription,46,https://reactome.org/PathwayBrowser/#/R-MMU-73864,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-8943724,Regulation of PTEN gene transcription,43,https://reactome.org/PathwayBrowser/#/R-MMU-8943724,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-451306,Ionotropic activity of kainate receptors,10,https://reactome.org/PathwayBrowser/#/R-MMU-451306,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-451308,Activation of Ca-permeable Kainate Receptor,10,https://reactome.org/PathwayBrowser/#/R-MMU-451308,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-8852135,Protein ubiquitination,66,https://reactome.org/PathwayBrowser/#/R-MMU-8852135,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-8866654,E3 ubiquitin ligases ubiquitinate target proteins,46,https://reactome.org/PathwayBrowser/#/R-MMU-8866654,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-9033241,Peroxisomal protein import,66,https://reactome.org/PathwayBrowser/#/R-MMU-9033241,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-9609507,Protein localization,104,https://reactome.org/PathwayBrowser/#/R-MMU-9609507,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-1433557,Signaling by SCF-KIT,41,https://reactome.org/PathwayBrowser/#/R-MMU-1433557,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-72731,Recycling of eIF2:GDP,8,https://reactome.org/PathwayBrowser/#/R-MMU-72731,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-9013404,RAC2 GTPase cycle,87,https://reactome.org/PathwayBrowser/#/R-MMU-9013404,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-9013423,RAC3 GTPase cycle,92,https://reactome.org/PathwayBrowser/#/R-MMU-9013423,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-2243919,Crosslinking of collagen fibrils,16,https://reactome.org/PathwayBrowser/#/R-MMU-2243919,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-3000157,Laminin interactions,11,https://reactome.org/PathwayBrowser/#/R-MMU-3000157,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-180024,DARPP-32 events,18,https://reactome.org/PathwayBrowser/#/R-MMU-180024,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-1280215,Cytokine Signaling in Immune system,402,https://reactome.org/PathwayBrowser/#/R-MMU-1280215,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-5668541,TNFR2 non-canonical NF-kB pathway,97,https://reactome.org/PathwayBrowser/#/R-MMU-5668541,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-5669034,TNFs bind their physiological receptors,26,https://reactome.org/PathwayBrowser/#/R-MMU-5669034,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-5205647,Mitophagy,29,https://reactome.org/PathwayBrowser/#/R-MMU-5205647,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-5205685,PINK1-PRKN Mediated Mitophagy,22,https://reactome.org/PathwayBrowser/#/R-MMU-5205685,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-5689603,UCH proteinases,96,https://reactome.org/PathwayBrowser/#/R-MMU-5689603,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-8948751,Regulation of PTEN stability and activity,68,https://reactome.org/PathwayBrowser/#/R-MMU-8948751,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-72187,mRNA 3'-end processing,55,https://reactome.org/PathwayBrowser/#/R-MMU-72187,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-73856,RNA Polymerase II Transcription Termination,64,https://reactome.org/PathwayBrowser/#/R-MMU-73856,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-6794361,Neurexins and neuroligins,32,https://reactome.org/PathwayBrowser/#/R-MMU-6794361,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-500753,Pyrimidine biosynthesis,3,https://reactome.org/PathwayBrowser/#/R-MMU-500753,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-8956320,Nucleotide biosynthesis,14,https://reactome.org/PathwayBrowser/#/R-MMU-8956320,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-2022377,Metabolism of Angiotensinogen to Angiotensins,17,https://reactome.org/PathwayBrowser/#/R-MMU-2022377,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-2980736,Peptide hormone metabolism,64,https://reactome.org/PathwayBrowser/#/R-MMU-2980736,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-73772,RNA Polymerase I Promoter Escape,29,https://reactome.org/PathwayBrowser/#/R-MMU-73772,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-170670,Adenylate cyclase inhibitory pathway,14,https://reactome.org/PathwayBrowser/#/R-MMU-170670,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-392170,ADP signalling through P2Y purinoceptor 12,22,https://reactome.org/PathwayBrowser/#/R-MMU-392170,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-392518,Signal amplification,33,https://reactome.org/PathwayBrowser/#/R-MMU-392518,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-400042,"Adrenaline,noradrenaline inhibits insulin secretion",23,https://reactome.org/PathwayBrowser/#/R-MMU-400042,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-8939211,ESR-mediated signaling,135,https://reactome.org/PathwayBrowser/#/R-MMU-8939211,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-9006931,Signaling by Nuclear Receptors,186,https://reactome.org/PathwayBrowser/#/R-MMU-9006931,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-9009391,Extra-nuclear estrogen signaling,69,https://reactome.org/PathwayBrowser/#/R-MMU-9009391,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-977443,GABA receptor activation,59,https://reactome.org/PathwayBrowser/#/R-MMU-977443,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-977444,GABA B receptor activation,43,https://reactome.org/PathwayBrowser/#/R-MMU-977444,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-991365,Activation of GABAB receptors,43,https://reactome.org/PathwayBrowser/#/R-MMU-991365,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-189445,Metabolism of porphyrins,31,https://reactome.org/PathwayBrowser/#/R-MMU-189445,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-189483,Heme degradation,19,https://reactome.org/PathwayBrowser/#/R-MMU-189483,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-9748784,Drug ADME,103,https://reactome.org/PathwayBrowser/#/R-MMU-9748784,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-9749641,Aspirin ADME,36,https://reactome.org/PathwayBrowser/#/R-MMU-9749641,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-9754706,Atorvastatin ADME,9,https://reactome.org/PathwayBrowser/#/R-MMU-9754706,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-9757110,Prednisone ADME,20,https://reactome.org/PathwayBrowser/#/R-MMU-9757110,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-112310,Neurotransmitter release cycle,51,https://reactome.org/PathwayBrowser/#/R-MMU-112310,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-212676,Dopamine Neurotransmitter Release Cycle,23,https://reactome.org/PathwayBrowser/#/R-MMU-212676,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-5357786,TNFR1-induced proapoptotic signaling,23,https://reactome.org/PathwayBrowser/#/R-MMU-5357786,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-5357905,Regulation of TNFR1 signaling,48,https://reactome.org/PathwayBrowser/#/R-MMU-5357905,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-5357956,TNFR1-induced NF-kappa-B signaling pathway,33,https://reactome.org/PathwayBrowser/#/R-MMU-5357956,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-75893,TNF signaling,57,https://reactome.org/PathwayBrowser/#/R-MMU-75893,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-1296025,ATP sensitive Potassium channels,4,https://reactome.org/PathwayBrowser/#/R-MMU-1296025,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-1296065,Inwardly rectifying K+ channels,35,https://reactome.org/PathwayBrowser/#/R-MMU-1296065,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-5576886,Phase 4 - resting membrane potential,18,https://reactome.org/PathwayBrowser/#/R-MMU-5576886,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-1234158,Regulation of gene expression by Hypoxia-inducible Factor,7,https://reactome.org/PathwayBrowser/#/R-MMU-1234158,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-1234174,Cellular response to hypoxia,70,https://reactome.org/PathwayBrowser/#/R-MMU-1234174,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-157118,Signaling by NOTCH,42,https://reactome.org/PathwayBrowser/#/R-MMU-157118,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-168928,DDX58/IFIH1-mediated induction of interferon-alpha/beta,34,https://reactome.org/PathwayBrowser/#/R-MMU-168928,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-1834949,Cytosolic sensors of pathogen-associated DNA ,33,https://reactome.org/PathwayBrowser/#/R-MMU-1834949,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-1980143,Signaling by NOTCH1,20,https://reactome.org/PathwayBrowser/#/R-MMU-1980143,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
