annotation_id,annotation_name,annotation_description,size,linkout,date_download,go_download_link
GO:1903500,negative regulation of mitotic actomyosin contractile ring assembly,"Any process that stops, prevents or reduces the frequency, rate or extent of mitotic actomyosin contractile ring assembly. [GO_REF:0000058, GOC:al, GOC:mtg_cell_cycle, GOC:TermGenie, GOC:vw, PMID:18256290]",1,http://amigo.geneontology.org/amigo/term/GO:1903500,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:1904291,positive regulation of mitotic DNA damage checkpoint,"Any process that activates or increases the frequency, rate or extent of mitotic DNA damage checkpoint. [GO_REF:0000058, GOC:kmv, GOC:TermGenie, PMID:16549501]",1,http://amigo.geneontology.org/amigo/term/GO:1904291,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:1905168,positive regulation of double-strand break repair via homologous recombination,"Any process that activates or increases the frequency, rate or extent of double-strand break repair via homologous recombination. [GO_REF:0000058, GOC:TermGenie, PMID:12023299]",13,http://amigo.geneontology.org/amigo/term/GO:1905168,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:1905634,regulation of protein localization to chromatin,"Any process that modulates the frequency, rate or extent of protein localization to chromatin. [GO_REF:0000058, GOC:TermGenie, PMID:20889714]",2,http://amigo.geneontology.org/amigo/term/GO:1905634,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:1990139,protein localization to nuclear periphery,"A process in which a protein is transported to, or maintained in, a location within the nuclear periphery. [GOC:mah, PMID:23703609]",2,http://amigo.geneontology.org/amigo/term/GO:1990139,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:1990758,mitotic sister chromatid biorientation,"The mitotic cell cycle process in which sister chromatids establish stable, end-on attachments to the plus ends of microtubules emanating from opposite spindle poles, oriented such that separation can proceed. This is the final step in metaphase plate congression. [PMID:15309047, PMID:26258632, PMID:26705896]",13,http://amigo.geneontology.org/amigo/term/GO:1990758,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:2001033,negative regulation of double-strand break repair via nonhomologous end joining,"Any process that stops, prevents or reduces the frequency, rate or extent of double-strand break repair via nonhomologous end joining. [GOC:obol]",3,http://amigo.geneontology.org/amigo/term/GO:2001033,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0006090,pyruvate metabolic process,"The chemical reactions and pathways involving pyruvate, 2-oxopropanoate. [GOC:go_curators]",12,http://amigo.geneontology.org/amigo/term/GO:0006090,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0016310,phosphorylation,"The process of introducing a phosphate group into a molecule, usually with the formation of a phosphoric ester, a phosphoric anhydride or a phosphoric amide. [ISBN:0198506732]",71,http://amigo.geneontology.org/amigo/term/GO:0016310,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0006227,dUDP biosynthetic process,"The chemical reactions and pathways resulting in the formation of dUDP, deoxyuridine diphosphate (2'-deoxy-5'-uridylyl phosphate). [ISBN:0198506732]",2,http://amigo.geneontology.org/amigo/term/GO:0006227,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0006233,dTDP biosynthetic process,"The chemical reactions and pathways resulting in the formation of dTDP, deoxyribosylthymine diphosphate (2'-deoxyribosylthymine5'-diphosphate). [ISBN:0198506732]",8,http://amigo.geneontology.org/amigo/term/GO:0006233,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0006235,dTTP biosynthetic process,"The chemical reactions and pathways resulting in the formation of dTTP, deoxyribosylthymine triphosphate. [ISBN:0198506732]",5,http://amigo.geneontology.org/amigo/term/GO:0006235,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0046940,nucleoside monophosphate phosphorylation,The process of introducing one or more phosphate groups into a nucleoside monophosphate to produce a polyphosphorylated nucleoside. [GOC:ai],11,http://amigo.geneontology.org/amigo/term/GO:0046940,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0006796,phosphate-containing compound metabolic process,"The chemical reactions and pathways involving the phosphate group, the anion or salt of any phosphoric acid. [GOC:ai]",7,http://amigo.geneontology.org/amigo/term/GO:0006796,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0008361,regulation of cell size,Any process that modulates the size of a cell. [GOC:go_curators],28,http://amigo.geneontology.org/amigo/term/GO:0008361,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0016036,cellular response to phosphate starvation,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of deprivation of phosphate. [GOC:jl]",6,http://amigo.geneontology.org/amigo/term/GO:0016036,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0005987,sucrose catabolic process,"The chemical reactions and pathways resulting in the breakdown of sucrose, the disaccharide fructofuranosyl-glucopyranoside. [GOC:go_curators]",6,http://amigo.geneontology.org/amigo/term/GO:0005987,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0010147,fructan catabolic process,"The chemical reactions and pathways resulting in the breakdown of fructan, a polysaccharide consisting of fructose residues. [GOC:pz]",1,http://amigo.geneontology.org/amigo/term/GO:0010147,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0034484,raffinose catabolic process,"The chemical reactions and pathways resulting in the breakdown of raffinose, the trisaccharide beta-D-fructofuranosyl alpha-D-galactopyranosyl-(1->6)-alpha-D-glucopyranoside. [GOC:mah]",1,http://amigo.geneontology.org/amigo/term/GO:0034484,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:1902927,inulin catabolic process,"The chemical reactions and pathways resulting in the breakdown of inulin. [GO_REF:0000068, GOC:TermGenie, PMID:23104410]",1,http://amigo.geneontology.org/amigo/term/GO:1902927,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0016236,macroautophagy,"The major inducible pathway for the general turnover of cytoplasmic constituents in eukaryotic cells, it is also responsible for the degradation of active cytoplasmic enzymes and organelles during nutrient starvation. Macroautophagy involves the formation of double-membrane-bounded autophagosomes which enclose the cytoplasmic constituent targeted for degradation in a membrane-bounded structure. Autophagosomes then fuse with a lysosome (or vacuole) releasing single-membrane-bounded autophagic bodies that are then degraded within the lysosome (or vacuole). Some types of macroautophagy, e.g. pexophagy, mitophagy, involve selective targeting of the targets to be degraded. [PMID:11099404, PMID:12914914, PMID:15798367, PMID:16973210, PMID:20159618, PMID:9412464]",102,http://amigo.geneontology.org/amigo/term/GO:0016236,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0031638,zymogen activation,The proteolytic processing of an inactive enzyme to an active form. [GOC:hjd],2,http://amigo.geneontology.org/amigo/term/GO:0031638,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0046938,phytochelatin biosynthetic process,"The chemical reactions and pathways resulting in the formation of phytochelatins, any of a group of peptides that bind metals (Cd, Zn, Cu, Pb, Hg) in thiolate coordination complexes. The structure is of the type (gamma-glutamyl-cysteinyl)n-glycine, where n is 2 to 11. [ISBN:0198506732]",3,http://amigo.geneontology.org/amigo/term/GO:0046938,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0000050,urea cycle,"The sequence of reactions by which arginine is synthesized from ornithine, then cleaved to yield urea and regenerate ornithine. The overall reaction equation is NH3 + CO2 + aspartate + 3 ATP + 2 H2O = urea + fumarate + 2 ADP + 2 phosphate + AMP + diphosphate. [GOC:pde, GOC:vw, ISBN:0198506732]",2,http://amigo.geneontology.org/amigo/term/GO:0000050,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0019547,arginine catabolic process to ornithine,"The chemical reactions and pathways resulting in the breakdown of arginine into other compounds, including ornithine. [GOC:go_curators]",3,http://amigo.geneontology.org/amigo/term/GO:0019547,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0090368,regulation of ornithine metabolic process,"Any process that modulates the rate, frequency, or extent of the chemical reactions and pathways involving ornithine, an amino acid only rarely found in proteins, but which is important in living organisms as an intermediate in the reactions of the urea cycle and in arginine biosynthesis. [GOC:dph, GOC:jp, GOC:tb]",2,http://amigo.geneontology.org/amigo/term/GO:0090368,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0015986,proton motive force-driven ATP synthesis,The transport of protons across a membrane to generate an electrochemical gradient (proton-motive force) that powers ATP synthesis. [ISBN:0716731363],69,http://amigo.geneontology.org/amigo/term/GO:0015986,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0042776,proton motive force-driven mitochondrial ATP synthesis,"The transport of protons across a mitochondrial membrane to generate an electrochemical gradient (proton-motive force) that powers ATP synthesis. [GOC:mtg_sensu, ISBN:0716731363]",8,http://amigo.geneontology.org/amigo/term/GO:0042776,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0005975,carbohydrate metabolic process,"The chemical reactions and pathways involving carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y. [GOC:mah, ISBN:0198506732]",41,http://amigo.geneontology.org/amigo/term/GO:0005975,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0006099,tricarboxylic acid cycle,"A nearly universal metabolic pathway in which the acetyl group of acetyl coenzyme A is effectively oxidized to two CO2 and four pairs of electrons are transferred to coenzymes. The acetyl group combines with oxaloacetate to form citrate, which undergoes successive transformations to isocitrate, 2-oxoglutarate, succinyl-CoA, succinate, fumarate, malate, and oxaloacetate again, thus completing the cycle. In eukaryotes the tricarboxylic acid is confined to the mitochondria. See also glyoxylate cycle. [ISBN:0198506732]",61,http://amigo.geneontology.org/amigo/term/GO:0006099,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0006101,citrate metabolic process,"The chemical reactions and pathways involving citrate, 2-hydroxy-1,2,3-propanetricarboyxlate. Citrate is widely distributed in nature and is an important intermediate in the TCA cycle and the glyoxylate cycle. [ISBN:0198506732]",2,http://amigo.geneontology.org/amigo/term/GO:0006101,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0046356,acetyl-CoA catabolic process,"The chemical reactions and pathways resulting in the breakdown of acetyl-CoA, a derivative of coenzyme A in which the sulfhydryl group is acetylated. [GOC:ai]",2,http://amigo.geneontology.org/amigo/term/GO:0046356,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0000162,tryptophan biosynthetic process,"The chemical reactions and pathways resulting in the formation of tryptophan, the chiral amino acid 2-amino-3-(1H-indol-3-yl)propanoic acid; tryptophan is synthesized from chorismate via anthranilate. [GOC:mah, ISBN:0471331309, MetaCyc:TRPSYN-PWY]",21,http://amigo.geneontology.org/amigo/term/GO:0000162,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0032889,"regulation of vacuole fusion, non-autophagic","Any process that modulates the frequency, rate or extent of the fusion of two vacuole membranes to form a single vacuole. [GOC:mah]",19,http://amigo.geneontology.org/amigo/term/GO:0032889,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0006565,L-serine catabolic process,"The chemical reactions and pathways resulting in the breakdown of L-serine, the L-enantiomer of serine, i.e. (2S)-2-amino-3-hydroxypropanoic acid. [GOC:ai, GOC:jsg]",5,http://amigo.geneontology.org/amigo/term/GO:0006565,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0006567,threonine catabolic process,"The chemical reactions and pathways resulting in the breakdown of threonine (2-amino-3-hydroxybutyric acid), a polar, uncharged, essential amino acid found in peptide linkage in proteins. [GOC:jl, ISBN:0198506732]",6,http://amigo.geneontology.org/amigo/term/GO:0006567,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0009097,isoleucine biosynthetic process,"The chemical reactions and pathways resulting in the formation of isoleucine, (2R*,3R*)-2-amino-3-methylpentanoic acid. [GOC:ai]",15,http://amigo.geneontology.org/amigo/term/GO:0009097,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0019563,glycerol catabolic process,"The chemical reactions and pathways resulting in the breakdown of glycerol, 1,2,3-propanetriol, a sweet, hygroscopic, viscous liquid, widely distributed in nature as a constituent of many lipids. [GOC:go_curators, ISBN:0198506732]",6,http://amigo.geneontology.org/amigo/term/GO:0019563,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0046166,glyceraldehyde-3-phosphate biosynthetic process,"The chemical reactions and pathways resulting in the formation of glyceraldehyde-3-phosphate, an important intermediate in glycolysis. [GOC:ai]",1,http://amigo.geneontology.org/amigo/term/GO:0046166,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0006424,glutamyl-tRNA aminoacylation,"The process of coupling glutamate to glutamyl-tRNA, catalyzed by glutamyl-tRNA synthetase. The glutamyl-tRNA synthetase is a class-I synthetase. The activated amino acid is transferred to the 2'-OH group of a glutamic acid-accetping tRNA. The 2'-O-aminoacyl-tRNA will ultimately migrate to the 3' position via transesterification. [GOC:mcc, ISBN:0716730510]",7,http://amigo.geneontology.org/amigo/term/GO:0006424,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0006431,methionyl-tRNA aminoacylation,"The process of coupling methionine to methionyl-tRNA, catalyzed by methionyl-tRNA synthetase. The methionyl-tRNA synthetase is a class-I synthetase. The activated amino acid is transferred to the 2'-OH group of a methionine-accetping tRNA. The 2'-O-aminoacyl-tRNA will ultimately migrate to the 3' position via transesterification. [GOC:mcc, ISBN:0716730510]",7,http://amigo.geneontology.org/amigo/term/GO:0006431,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0007039,protein catabolic process in the vacuole,"The chemical reactions and pathways resulting in the breakdown of a protein in the vacuole, usually by the action of vacuolar proteases. [GOC:mah, GOC:vw]",17,http://amigo.geneontology.org/amigo/term/GO:0007039,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0010951,negative regulation of endopeptidase activity,"Any process that decreases the frequency, rate or extent of endopeptidase activity, the endohydrolysis of peptide bonds within proteins. [GOC:dph, GOC:tb]",2,http://amigo.geneontology.org/amigo/term/GO:0010951,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0032780,negative regulation of ATP-dependent activity,Any process that stops or reduces the rate of an ATP-dependent activity. [GOC:mah],3,http://amigo.geneontology.org/amigo/term/GO:0032780,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0007189,adenylate cyclase-activating G protein-coupled receptor signaling pathway,"A G protein-coupled receptor signaling pathway in which the signal is transmitted via the activation of adenylyl cyclase activity and a subsequent increase in the intracellular concentration of cyclic AMP (cAMP). [GOC:dph, GOC:mah, GOC:signaling, GOC:tb, ISBN:0815316194]",5,http://amigo.geneontology.org/amigo/term/GO:0007189,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0045762,positive regulation of adenylate cyclase activity,"Any process that activates or increases the frequency, rate or extent of adenylate cyclase activity. [GOC:go_curators]",1,http://amigo.geneontology.org/amigo/term/GO:0045762,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0097271,protein localization to bud neck,"A process in which a protein is transported to, or maintained at, a location within a cellular bud neck. [GOC:rb, PMID:22344253]",16,http://amigo.geneontology.org/amigo/term/GO:0097271,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0000411,positive regulation of transcription by galactose,Any process involving galactose that activates or increases the rate of transcription. [GOC:go_curators],4,http://amigo.geneontology.org/amigo/term/GO:0000411,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0010603,regulation of cytoplasmic mRNA processing body assembly,"Any process that modulates the rate, frequency, or extent of the aggregation, arrangement and bonding together of proteins and RNA molecules to form a cytoplasmic mRNA processing body. [GOC:dph, GOC:krc, GOC:tb]",4,http://amigo.geneontology.org/amigo/term/GO:0010603,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0030437,ascospore formation,"The process in which cells that are products of meiosis acquire the specialized features of ascospores. Ascospores are generally found in clusters of four or eight spores within a single mother cell, the ascus, and are characteristic of the ascomycete fungi (phylum Ascomycota). [GOC:di, GOC:mah, GOC:mcc, PMID:16339736]",54,http://amigo.geneontology.org/amigo/term/GO:0030437,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0032258,cytoplasm to vacuole transport by the Cvt pathway,"A cytoplasm to vacuole targeting pathway that uses machinery common with autophagy. The Cvt vesicle is formed when the receptor protein, Atg19, binds to the complexes of the target protein (aminopeptidase or alpha-mannosidase homododecamers), forming the Cvt complex. Atg11 binds to Atg9 and transports the Cvt complex to the pre-autophagosome (PAS). The phagophore membrane expands around the Cvt complex (excluding bulk cytoplasm) forming the Cvt vesicle. This pathway is mostly observed in yeast. [PMID:12865942, PMID:15659643]",62,http://amigo.geneontology.org/amigo/term/GO:0032258,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:2000222,positive regulation of pseudohyphal growth,"Any process that activates or increases the frequency, rate or extent of pseudohyphal growth. [GOC:mah]",8,http://amigo.geneontology.org/amigo/term/GO:2000222,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0000045,autophagosome assembly,"The formation of a double membrane-bounded structure, the autophagosome, that occurs when a specialized membrane sac, called the isolation membrane, starts to enclose a portion of the cytoplasm. [GOC:autophagy, PMID:9412464]",49,http://amigo.geneontology.org/amigo/term/GO:0000045,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0006886,intracellular protein transport,"The directed movement of proteins in a cell, including the movement of proteins between specific compartments or structures within a cell, such as organelles of a eukaryotic cell. [GOC:mah]",138,http://amigo.geneontology.org/amigo/term/GO:0006886,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport,"The directed movement of substances from the endoplasmic reticulum (ER) to the Golgi, mediated by COP II vesicles. Small COP II coated vesicles form from the ER and then fuse directly with the cis-Golgi. Larger structures are transported along microtubules to the cis-Golgi. [GOC:ascb_2009, GOC:dph, GOC:jp, GOC:tb, ISBN:0716731363]",169,http://amigo.geneontology.org/amigo/term/GO:0006888,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0006890,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum","The directed movement of substances from the Golgi back to the endoplasmic reticulum, mediated by vesicles bearing specific protein coats such as COPI or COG. [ISBN:0716731363, PMID:16510524]",77,http://amigo.geneontology.org/amigo/term/GO:0006890,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0032456,endocytic recycling,"The directed movement of membrane-bounded vesicles from endosomes back to the plasma membrane, a trafficking pathway that promotes the recycling of internalized transmembrane proteins. [PMID:16473635, PMID:23563491]",16,http://amigo.geneontology.org/amigo/term/GO:0032456,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0034497,protein localization to phagophore assembly site,"Any process in which a protein is transported to, or maintained at, the phagophore assembly site (PAS). [GOC:rb]",25,http://amigo.geneontology.org/amigo/term/GO:0034497,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0034498,early endosome to Golgi transport,The directed movement of substances from early endosomes to the Golgi. [GOC:rb],16,http://amigo.geneontology.org/amigo/term/GO:0034498,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0035493,SNARE complex assembly,"The aggregation, arrangement and bonding together of a set of components to form a SNARE complex, a protein complex involved in membrane fusion; a stable ternary complex consisting of a four-helix bundle, usually formed from one R-SNARE and three Q-SNAREs with an ionic layer sandwiched between hydrophobic layers. [GOC:rb, PMID:10872468]",9,http://amigo.geneontology.org/amigo/term/GO:0035493,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0035494,SNARE complex disassembly,"The disaggregation of the SNARE protein complex into its constituent components. The SNARE complex is a protein complex involved in membrane fusion; a stable ternary complex consisting of a four-helix bundle, usually formed from one R-SNARE and three Q-SNAREs with an ionic layer sandwiched between hydrophobic layers. [GOC:rb, PMID:11697877]",6,http://amigo.geneontology.org/amigo/term/GO:0035494,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0048194,Golgi vesicle budding,"The evagination of the Golgi membrane, resulting in formation of a vesicle. [GOC:jid, ISBN:0716731363, PMID:10219233]",4,http://amigo.geneontology.org/amigo/term/GO:0048194,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0048211,Golgi vesicle docking,"The initial attachment of a Golgi transport vesicle membrane to a target membrane, mediated by proteins protruding from the membrane of the Golgi vesicle and the target membrane. [GOC:jid, ISBN:0716731363, PMID:10219233]",4,http://amigo.geneontology.org/amigo/term/GO:0048211,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0061709,reticulophagy,"The selective autohagy process in which parts of the endoplasmic reticulum are loaded into autophagosomes, delivered to the vacuole, and degraded in response to changing cellular conditions. [GOC:autophagy, GOC:dph, PMID:22481944, PMID:24060720, PMID:26040717]",22,http://amigo.geneontology.org/amigo/term/GO:0061709,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0090114,COPII-coated vesicle budding,"The evagination of an endoplasmic reticulum membrane, resulting in formation of a COPII-coated vesicle. [GOC:ascb_2009, GOC:dph, GOC:tb]",7,http://amigo.geneontology.org/amigo/term/GO:0090114,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:1900101,regulation of endoplasmic reticulum unfolded protein response,"Any process that modulates the frequency, rate or extent of endoplasmic reticulum unfolded protein response. [GOC:TermGenie]",15,http://amigo.geneontology.org/amigo/term/GO:1900101,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:1990261,pre-mRNA catabolic process,"The chemical reactions and pathways resulting in the breakdown of the unspliced pre-mRNA (pre-messenger RNA). [GOC:rb, PMID:22844259]",1,http://amigo.geneontology.org/amigo/term/GO:1990261,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0007618,mating,"The pairwise union of individuals for the purpose of sexual reproduction, ultimately resulting in the formation of zygotes. [GOC:jl, ISBN:0387520546]",2,http://amigo.geneontology.org/amigo/term/GO:0007618,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0006301,postreplication repair,The conversion of DNA-damage induced single-stranded gaps into large molecular weight DNA after replication. Includes pathways that remove replication-blocking lesions in conjunction with DNA replication. [GOC:elh],20,http://amigo.geneontology.org/amigo/term/GO:0006301,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0006355,regulation of DNA-templated transcription,"Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription. [GOC:go_curators, GOC:txnOH]",126,http://amigo.geneontology.org/amigo/term/GO:0006355,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0006334,nucleosome assembly,"The aggregation, arrangement and bonding together of a nucleosome, the beadlike structural units of eukaryotic chromatin composed of histones and DNA. [GOC:mah]",41,http://amigo.geneontology.org/amigo/term/GO:0006334,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0042790,nucleolar large rRNA transcription by RNA polymerase I,"The synthesis of the large ribosomal RNA (rRNA) transcript which encodes several rRNAs, e.g. in mammals 28S, 18S and 5.8S, from a nuclear DNA template transcribed by RNA polymerase I. [GOC:jl, GOC:txnOH, ISBN:0321000382]",66,http://amigo.geneontology.org/amigo/term/GO:0042790,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0045943,positive regulation of transcription by RNA polymerase I,"Any process that activates or increases the frequency, rate or extent of transcription mediated by RNA polymerase I. [GOC:go_curators, GOC:txnOH]",30,http://amigo.geneontology.org/amigo/term/GO:0045943,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0002182,cytoplasmic translational elongation,The successive addition of amino acid residues to a nascent polypeptide chain during protein biosynthesis in the cytoplasm. [GOC:hjd],4,http://amigo.geneontology.org/amigo/term/GO:0002182,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0000028,ribosomal small subunit assembly,"The aggregation, arrangement and bonding together of constituent RNAs and proteins to form the small ribosomal subunit. [GOC:jl, PMID:30467428]",41,http://amigo.geneontology.org/amigo/term/GO:0000028,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
