annotation_id,annotation_name,annotation_description,size,linkout,date_download,go_download_link
GO:0000110,nucleotide-excision repair factor 1 complex,"One of several protein complexes involved in nucleotide-excision repair; possesses DNA damage recognition and endodeoxynuclease activities. In S. cerevisiae, it is composed of Rad1p, Rad10p, and Rad14p; in human the subunits are ERCC4/XPF, ERCC1 and XPA, respectively. [PMID:10915862]",8,http://amigo.geneontology.org/amigo/term/GO:0000110,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:1905348,endonuclease complex,"A protein complex which is capable of endonuclease activity. [GO_REF:0000088, GOC:bhm, GOC:TermGenie, PMID:18413719]",6,http://amigo.geneontology.org/amigo/term/GO:1905348,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0000228,nuclear chromosome,"A chromosome that encodes the nuclear genome and is found in the nucleus of a eukaryotic cell during the cell cycle phases when the nucleus is intact. [GOC:dph, GOC:mah]",20,http://amigo.geneontology.org/amigo/term/GO:0000228,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0000113,nucleotide-excision repair factor 4 complex,"One of several protein complexes involved in nucleotide-excision repair; possesses DNA damage recognition and DNA-dependent ATPase activities. In S. cerevisiae, it is composed of Rad7p and Rad16p. [PMID:10915862]",7,http://amigo.geneontology.org/amigo/term/GO:0000113,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0031463,Cul3-RING ubiquitin ligase complex,"A ubiquitin ligase complex in which a cullin from the Cul3 subfamily and a RING domain protein form the catalytic core; substrate specificity is conferred by a BTB-domain-containing protein. [PMID:15571813, PMID:15688063]",18,http://amigo.geneontology.org/amigo/term/GO:0031463,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0000148,"1,3-beta-D-glucan synthase complex",A protein complex that catalyzes the transfer of a glucose group from UDP-glucose to a (1->3)-beta-D-glucan chain. [PMID:7983071],8,http://amigo.geneontology.org/amigo/term/GO:0000148,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0005778,peroxisomal membrane,The lipid bilayer surrounding a peroxisome. [GOC:mah],70,http://amigo.geneontology.org/amigo/term/GO:0005778,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0000131,incipient cellular bud site,The portion of the budding yeast plasma membrane where a daughter cell will emerge. The yeast marks this spot with bud-site selection proteins before bud emergence occurs. Actin is polarized to this spot just prior to and during bud emergence. [GOC:clt],84,http://amigo.geneontology.org/amigo/term/GO:0000131,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0000144,cellular bud neck septin ring,"A ring-shaped structure that forms at the site of cytokinesis in the bud neck of a budding cell; composed of members of the conserved family of filament forming proteins called septins as well as septin-associated proteins. In S. cerevisiae, this structure forms at the time of bud emergence and the septins show a high rate of exchange. [GOC:krc, PMID:16009555]",27,http://amigo.geneontology.org/amigo/term/GO:0000144,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0005641,nuclear envelope lumen,The region between the two lipid bilayers of the nuclear envelope; 20-40 nm wide. [GOC:ai],5,http://amigo.geneontology.org/amigo/term/GO:0005641,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0005774,vacuolar membrane,The lipid bilayer surrounding the vacuole and separating its contents from the cytoplasm of the cell. [GOC:ai],73,http://amigo.geneontology.org/amigo/term/GO:0005774,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0031588,nucleotide-activated protein kinase complex,"A protein complex that possesses nucleotide-dependent protein kinase activity. The nucleotide can be AMP (in S. pombe and human) or ADP (in S. cerevisiae). [GOC:bhm, GOC:mah, GOC:vw]",30,http://amigo.geneontology.org/amigo/term/GO:0031588,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0005775,vacuolar lumen,The volume enclosed within the vacuolar membrane. [ISBN:0198506732],7,http://amigo.geneontology.org/amigo/term/GO:0005775,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0000795,synaptonemal complex,"A proteinaceous scaffold found between homologous chromosomes during meiosis. It consists of 2 lateral elements and a central element, all running parallel to each other. Transverse filaments connect the lateral elements to the central element. [DOI:10.5772/29752, GOC:elh]",12,http://amigo.geneontology.org/amigo/term/GO:0000795,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0097047,DNA replication termination region,"A chromosomal region that contains fork pausing elements influencing the progression and merging of DNA replication forks. [GOC:mcc, GOC:pr, PMID:20797631]",1,http://amigo.geneontology.org/amigo/term/GO:0097047,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0005823,central plaque of spindle pole body,One of three laminate structures that form the spindle pole body; the central plaque is embedded in the nuclear envelope. [ISBN:0879693568],13,http://amigo.geneontology.org/amigo/term/GO:0005823,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0030479,actin cortical patch,"An endocytic patch that consists of an actin-containing structure found at the plasma membrane in cells; formed of networks of branched actin filaments that lie just beneath the plasma membrane and assemble, move, and disassemble rapidly. An example of this is the actin cortical patch found in Saccharomyces cerevisiae. [GOC:mah, GOC:vw, ISBN:0879693568, ISBN:0879693649, PMID:16959963]",99,http://amigo.geneontology.org/amigo/term/GO:0030479,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0031475,myosin V complex,A myosin complex containing a dimer of class V myosin heavy chains and associated light chains; involved in intracellular transport. Myosin V is a dimeric molecule consisting of conserved motor domains followed by 6 IQ motifs which bind specific light chains and calmodulin. The tail domain is important for cellular localization and cargo binding and can be divided into an alpha-helical coiled coil region and a C-terminal globular region. [Wikipedia:Myosin],6,http://amigo.geneontology.org/amigo/term/GO:0031475,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0045160,myosin I complex,"A myosin complex containing a class I myosin heavy chain and associated light chains; myosin I heavy chains are single-headed, possess tails of various lengths, and do not self-associate into bipolar filaments; myosin I complexes are involved in diverse processes related to membrane traffic and cell movement. [GOC:mah, http://www.mrc-lmb.cam.ac.uk/myosin/Review/Reviewframeset.html, PMID:9438839]",4,http://amigo.geneontology.org/amigo/term/GO:0045160,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0000112,nucleotide-excision repair factor 3 complex,"One of several protein complexes involved in nucleotide-excision repair; possesses endodeoxynuclease and DNA helicase activities. In S. cerevisiae, it is composed of Rad2p and the core TFIIH-Ssl2p complex (core TFIIH is composed of Rad3p, Tfb1p, Tfb2p, Ssl1p, Tfb4p and Tfb5p. Note that Ssl2p is also called Rad25p). [GOC:ew, PMID:10915862, PMID:14500720, PMID:7813015]",8,http://amigo.geneontology.org/amigo/term/GO:0000112,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0000439,transcription factor TFIIH core complex,"The 7 subunit core of TFIIH that is a part of either the general transcription factor holo-TFIIH or the nucleotide-excision repair factor 3 complex. In S. cerevisiae/humans the complex is composed of: Ssl2/XPB, Tfb1/p62, Tfb2/p52, Ssl1/p44, Tfb4/p34, Tfb5/p8 and Rad3/XPD. [GOC:ew, GOC:krc, PMID:14500720, PMID:17215295, PMID:22308316, PMID:22572993, PMID:23028141, PMID:7813015]",16,http://amigo.geneontology.org/amigo/term/GO:0000439,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0000124,SAGA complex,"A SAGA-type histone acetyltransferase complex that deubiquitinates H2A and/or H2B. This complex is organized into several functional submodules: a structural core including the activator binding module and consisting of ADA1 or a homolog, members of the SPT and TAF protein families as well as promotor recruitment factor TRRAP/TRA1, a histone acetyltransferase (HAT) module consisting of GCN5/KAT2A or PCAF/KAT2B, ADA2, ADA3/NGG1, and SGF29 or homologues thereof, a histone deubiquitinase (DUB) module consisting of ATXN7/SGF73, ATXN7L3/SGF11, ENY2/SUS1 and USP22/UBP8 or homologues thereof, and in some taxa a splicing module consisting of SF3B3 and SF3B5 or homologues thereof (not in fungi). In budding yeast also contains Spt8 which distinguishes it from SAGA-like (SLIK) complex (GO:0046695). [PMID:10637607, PMID:17337012, PMID:19056896, PMID:20838651, PMID:33004486]",59,http://amigo.geneontology.org/amigo/term/GO:0000124,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0046695,SLIK (SAGA-like) complex,"A SAGA-type histone acetyltransferase complex that contains a smaller form of Spt7 (lacking the SPT8 binding region) than the fungal SAGA complex, and consequently lacks Spt8. The complex is involved in the yeast retrograde response pathway, which is important for gene expression changes during mitochondrial dysfunction. [PMID:33864814]",36,http://amigo.geneontology.org/amigo/term/GO:0046695,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0005835,fatty acid synthase complex,"A multienzyme complex that catalyses the synthesis of fatty acids from acetyl CoA. [GOC:pde, GOC:sgd_curators, ISBN:0716746840]",6,http://amigo.geneontology.org/amigo/term/GO:0005835,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0005742,mitochondrial outer membrane translocase complex,A large complex of the mitochondrial outer membrane that mediates transport of proteins into all mitochondrial compartments. [PMID:12581629],19,http://amigo.geneontology.org/amigo/term/GO:0005742,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0061671,Cbp3p-Cbp6 complex,"A protein complex located at the mitochondrial ribosome tunnel exit that is involved in efficient translation and protein complex assembly. [GOC:dph, GOC:rb, PMID:21670217]",5,http://amigo.geneontology.org/amigo/term/GO:0061671,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0030061,mitochondrial crista,"Any of the inward folds of the mitochondrial inner membrane. Their number, extent, and shape differ in mitochondria from different tissues and organisms. They appear to be devices for increasing the surface area of the mitochondrial inner membrane, where the enzymes of electron transport and oxidative phosphorylation are found. Their shape can vary with the respiratory state of the mitochondria. [ISBN:0198506732]",4,http://amigo.geneontology.org/amigo/term/GO:0030061,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0016281,eukaryotic translation initiation factor 4F complex,"The eukaryotic translation initiation factor 4F complex is composed of eIF4E, eIF4A and eIF4G; it is involved in the recognition of the mRNA cap, ATP-dependent unwinding of the 5'-terminal secondary structure and recruitment of the mRNA to the ribosome. [GOC:hb, PMID:8449919]",12,http://amigo.geneontology.org/amigo/term/GO:0016281,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0009316,3-isopropylmalate dehydratase complex,"A heterodimeric enzyme complex composed of subunits leuC and leuD. Catalyzes the isomerization between 2-isopropylmalate and 3-isopropylmalate, via the formation of 2-isopropylmaleate. [BRENDA:4.2.1.33, GOC:jl, MetaCyc:3-ISOPROPYLMALISOM-CPLX, PMID:7026530]",1,http://amigo.geneontology.org/amigo/term/GO:0009316,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0043596,nuclear replication fork,"The Y-shaped region of a nuclear replicating DNA molecule, resulting from the separation of the DNA strands and in which the synthesis of new strands takes place. Also includes associated protein complexes. [GOC:jl, GOC:mtg_sensu]",38,http://amigo.geneontology.org/amigo/term/GO:0043596,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0005657,replication fork,"The Y-shaped region of a replicating DNA molecule, resulting from the separation of the DNA strands and in which the synthesis of new strands takes place. Also includes associated protein complexes. [GOC:mah, ISBN:0198547684]",16,http://amigo.geneontology.org/amigo/term/GO:0005657,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0005938,cell cortex,"The region of a cell that lies just beneath the plasma membrane and often, but not always, contains a network of actin filaments and associated proteins. [GOC:mah, ISBN:0815316194]",60,http://amigo.geneontology.org/amigo/term/GO:0005938,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0043541,UDP-N-acetylglucosamine transferase complex,"A multienzyme, heterooligomeric complex involved in dolichyl-linked oligosaccharide synthesis. In yeast the complex is composed of Alg7p, which catalyzes the first step (GlcNAc1-PP-Dol from dolichol-phosphate and UDP-GlcNAc), and Alg13p plus Alg14p, the catalytic and anchoring subunits respectively, which together catalyze the second step (GlcNAc2-PP-dolichol from GlcNAc1-PP-Dol and UDP-GlcNAc) of dolichyl-linked oligosaccharide synthesis. [GOC:rn, PMID:19129246]",9,http://amigo.geneontology.org/amigo/term/GO:0043541,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0005948,acetolactate synthase complex,"A dimeric (a large and a small chain) or tetrameric (two large and two small chains) enzyme complex. Catalyzes the formation of acetolactate from pyruvate. [BRENDA:2.2.1.6, GOC:jl, PMID:16458324, PMID:8756689]",6,http://amigo.geneontology.org/amigo/term/GO:0005948,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0031415,NatA complex,"A conserved complex that catalyzes the transfer of an acetyl group to an N-terminal Ser, Ala, Gly, or Thr residue of a protein acceptor molecule. In Saccharomyces the complex includes Nat1p and Ard1p, and may contain additional proteins. [PMID:12890471]",9,http://amigo.geneontology.org/amigo/term/GO:0031415,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0005768,endosome,"A vacuole to which materials ingested by endocytosis are delivered. [ISBN:0198506732, PMID:19696797]",137,http://amigo.geneontology.org/amigo/term/GO:0005768,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0030133,transport vesicle,"Any of the vesicles of the constitutive secretory pathway, which carry cargo from the endoplasmic reticulum to the Golgi, between Golgi cisternae, from the Golgi to the ER (retrograde transport) or to destinations within or outside the cell. [GOC:mah, PMID:22160157]",6,http://amigo.geneontology.org/amigo/term/GO:0030133,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0030658,transport vesicle membrane,The lipid bilayer surrounding a transport vesicle. [GOC:mah],3,http://amigo.geneontology.org/amigo/term/GO:0030658,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0031982,vesicle,"Any small, fluid-filled, spherical organelle enclosed by membrane. [GOC:mah, GOC:pz, GOC:vesicles]",9,http://amigo.geneontology.org/amigo/term/GO:0031982,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0005736,RNA polymerase I complex,"RNA polymerase I, one of three nuclear DNA-directed RNA polymerases found in all eukaryotes, is a multisubunit complex; typically it produces rRNAs. Two large subunits comprise the most conserved portion including the catalytic site and share similarity with other eukaryotic and bacterial multisubunit RNA polymerases. The remainder of the complex is composed of smaller subunits (generally ten or more), some of which are also found in RNA polymerase III and others of which are also found in RNA polymerases II and III. Although the core is competent to mediate ribonucleic acid synthesis, it requires additional factors to select the appropriate template. [GOC:krc, GOC:mtg_sensu]",73,http://amigo.geneontology.org/amigo/term/GO:0005736,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0016363,nuclear matrix,The dense fibrillar network lying on the inner side of the nuclear membrane. [ISBN:0582227089],4,http://amigo.geneontology.org/amigo/term/GO:0016363,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0019005,SCF ubiquitin ligase complex,"A ubiquitin ligase complex in which a cullin from the Cul1 subfamily and a RING domain protein form the catalytic core; substrate specificity is conferred by a Skp1 adaptor and an F-box protein. SCF complexes are involved in targeting proteins for degradation by the proteasome. The best characterized complexes are those from yeast and mammals (with core subunits named Cdc53/Cul1, Rbx1/Hrt1/Roc1). [PMID:15571813, PMID:15688063]",83,http://amigo.geneontology.org/amigo/term/GO:0019005,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0043224,nuclear SCF ubiquitin ligase complex,"A ubiquitin ligase complex, located in the nucleus, in which a cullin from the Cul1 subfamily and a RING domain protein form the catalytic core; substrate specificity is conferred by a Skp1 adaptor and an F-box protein. SCF complexes are involved in targeting proteins for degradation by the proteasome. The best characterized complexes are those from yeast and mammals (with core subunits named Cdc53/Cul1, Rbx1/Hrt1/Roc1). [PMID:15571813, PMID:15688063]",3,http://amigo.geneontology.org/amigo/term/GO:0043224,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0030428,cell septum,"A structure composed of peptidoglycan and often chitin in addition to other materials. It usually forms perpendicular to the long axis of a cell or hypha and grows centripetally from the cell wall to the center of the cell and often functions in the compartmentalization of a cell into two daughter cells. [GOC:clt, ISBN:0471940526]",7,http://amigo.geneontology.org/amigo/term/GO:0030428,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0045009,chitosome,"An intracellular membrane-bounded particle found in fungi and containing chitin synthase; it synthesizes chitin microfibrils. Chitin synthase activity exists in chitosomes and they are proposed to act as a reservoir for regulated transport of chitin synthase enzymes to the division septum. [ISBN:0198506732, PMID:8970154]",2,http://amigo.geneontology.org/amigo/term/GO:0045009,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0031416,NatB complex,"A conserved complex that catalyzes the transfer of an acetyl group to the N-terminal residue of a protein acceptor molecule that has a Met-Glu, Met-Asp, Met-Asn, or Met-Met N-terminus. In Saccharomyces the complex includes Nat3p and Mdm20p. [PMID:12890471]",7,http://amigo.geneontology.org/amigo/term/GO:0031416,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0005628,prospore membrane,The prospore membrane is a double-membraned structure that extends from the cytoplasmic face of the spindle pole bodies to encompass the spindle pole bodies and the four nuclear lobes that are formed during meiosis. It helps isolate the meiotic nuclei from the cytoplasm during spore formation and serves as a foundation for the formation of the spore walls. An example of this component is found in Schizosaccharomyces pombe. [ISBN:0879693649],96,http://amigo.geneontology.org/amigo/term/GO:0005628,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0045239,tricarboxylic acid cycle enzyme complex,Any of the heteromeric enzymes that act in the TCA cycle. [GOC:mah],1,http://amigo.geneontology.org/amigo/term/GO:0045239,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0005834,heterotrimeric G-protein complex,Any of a family of heterotrimeric GTP-binding and hydrolyzing proteins; they belong to a superfamily of GTPases that includes monomeric proteins such as EF-Tu and RAS. Heterotrimeric G-proteins consist of three subunits; the alpha subunit contains the guanine nucleotide binding site and possesses GTPase activity; the beta and gamma subunits are tightly associated and function as a beta-gamma heterodimer; extrinsic plasma membrane proteins (cytoplasmic face) that function as a complex to transduce signals from G protein-coupled receptors to an effector protein. [ISBN:0198547684],14,http://amigo.geneontology.org/amigo/term/GO:0005834,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0032982,myosin filament,"A supramolecular fiber containing myosin heavy chains, plus associated light chains and other proteins, in which the myosin heavy chains are arranged into a filament. [GOC:mah]",1,http://amigo.geneontology.org/amigo/term/GO:0032982,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0110085,mitotic actomyosin contractile ring,"A cytoskeletal structure composed of actin filaments, myosin, and myosin-associated proteins that forms beneath the plasma membrane of many cells, including animal cells and yeast cells, in a plane perpendicular to the axis of the mitotic spindle, i.e. the cell division plane. Ring contraction is associated with centripetal growth of the membrane that divides the cytoplasm of the two future daughter cells. In animal cells, the mitotic contractile ring is located inside the plasma membrane at the location of the cleavage furrow. In budding fungal cells, e.g. mitotic S. cerevisiae cells, the mitotic contractile ring forms beneath the plasma membrane at the mother-bud neck before mitosis. [GOC:vw, PMID:27505246]",3,http://amigo.geneontology.org/amigo/term/GO:0110085,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0000142,cellular bud neck contractile ring,"A contractile ring, i.e. a cytoskeletal structure composed of actin filaments and myosin, that forms beneath the plasma membrane at the mother-bud neck in mitotic cells that divide by budding in preparation for completing cytokinesis. An example of this structure is found in Saccharomyces cerevisiae. [GOC:krc, PMID:16009555]",23,http://amigo.geneontology.org/amigo/term/GO:0000142,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0016460,myosin II complex,"A myosin complex containing two class II myosin heavy chains, two myosin essential light chains and two myosin regulatory light chains. Also known as classical myosin or conventional myosin, the myosin II class includes the major muscle myosin of vertebrate and invertebrate muscle, and is characterized by alpha-helical coiled coil tails that self assemble to form a variety of filament structures. [Wikipedia:Myosin]",10,http://amigo.geneontology.org/amigo/term/GO:0016460,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0005851,eukaryotic translation initiation factor 2B complex,"A multisubunit guanine nucleotide exchange factor which catalyzes the exchange of GDP bound to initiation factor eIF2 for GTP, generating active eIF2-GTP. In humans, it is composed of five subunits, alpha, beta, delta, gamma and epsilon. [PMID:9438375]",30,http://amigo.geneontology.org/amigo/term/GO:0005851,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0032045,guanyl-nucleotide exchange factor complex,A protein complex that stimulates the exchange of guanyl nucleotides associated with a GTPase. [GOC:mah],20,http://amigo.geneontology.org/amigo/term/GO:0032045,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0005850,eukaryotic translation initiation factor 2 complex,"Complex of three heterogeneous polypeptide chains, that form a ternary complex with initiator methionyl-tRNA and GTP. This ternary complex binds to free 40S subunit, which subsequently binds the 5' end of mRNA. [PMID:10216940]",10,http://amigo.geneontology.org/amigo/term/GO:0005850,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0005694,chromosome,A structure composed of a very long molecule of DNA and associated proteins (e.g. histones) that carries hereditary information. [ISBN:0198547684],11,http://amigo.geneontology.org/amigo/term/GO:0005694,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0005656,nuclear pre-replicative complex,"A protein-DNA complex assembled at eukaryotic DNA replication origins during late mitosis and G1, allowing the origin to become competent, or 'licensed', for replication. The complex normally includes the origin recognition complex (ORC), Cdc6, Cdt1 and the MiniChromosome Maintenance (Mcm2-7) proteins. [PMID:15222894]",31,http://amigo.geneontology.org/amigo/term/GO:0005656,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0031261,DNA replication preinitiation complex,"A protein-DNA complex assembled at eukaryotic DNA replication origins immediately prior to the initiation of DNA replication. The preinitiation complex is formed by the assembly of additional proteins onto an existing prereplicative complex. In budding yeast, the additional proteins might include Cdc45p, Sld2p, Sld3p, Dpb11p, DNA polymerases, and others; in fission yeast the GINS complex is present. [GOC:bf, GOC:hjd, GOC:jl, GOC:pr, GOC:rb, GOC:vw, PMID:12694535, PMID:15194812, PMID:17230184]",33,http://amigo.geneontology.org/amigo/term/GO:0031261,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0042597,periplasmic space,"The region between the inner (cytoplasmic) and outer membrane (Gram-negative Bacteria) or cytoplasmic membrane and cell wall (Fungi and Gram-positive Bacteria). [GOC:go_curators, GOC:md]",9,http://amigo.geneontology.org/amigo/term/GO:0042597,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0005615,extracellular space,"That part of a multicellular organism outside the cells proper, usually taken to be outside the plasma membranes, and occupied by fluid. [ISBN:0198547684]",8,http://amigo.geneontology.org/amigo/term/GO:0005615,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0016514,SWI/SNF complex,"A SWI/SNF-type complex that contains 8 to 14 proteins, including both conserved (core) and nonconserved components; contains the ATPase product of the yeast SNF2 or mammalian SMARCA4/BAF190A/BRG1 gene, or an ortholog thereof. [GOC:bhm, PMID:12672490]",67,http://amigo.geneontology.org/amigo/term/GO:0016514,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0005802,trans-Golgi network,"The network of interconnected tubular and cisternal structures located within the Golgi apparatus on the side distal to the endoplasmic reticulum, from which secretory vesicles emerge. The trans-Golgi network is important in the later stages of protein secretion where it is thought to play a key role in the sorting and targeting of secreted proteins to the correct destination. [GOC:vw, ISBN:0815316194]",62,http://amigo.geneontology.org/amigo/term/GO:0005802,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0005947,mitochondrial alpha-ketoglutarate dehydrogenase complex,"Mitochondrial complex that possesses alpha-ketoglutarate dehydrogenase activity. [GOC:mah, GOC:mtg_sensu]",4,http://amigo.geneontology.org/amigo/term/GO:0005947,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0005960,glycine cleavage complex,"A protein complex that catalyzes the reversible oxidation of glycine. In E. coli, it has four components: dihydrolipoamide dehydrogenase, glycine dehydrogenase (decarboxylating), lipoyl-GcvH-protein and aminomethyltransferase, also known as L, P, H, and T. [GOC:mah, MetaCyc:GCVMULTI-CPLX]",6,http://amigo.geneontology.org/amigo/term/GO:0005960,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
